Case Number,Primary Type,Arrest,Latitude,Longitude,Date
JJ125879,CRIMINAL SEXUAL ASSAULT,No,41.93633564,-87.65071012,01/23/2025 9:30:00 PM
JJ125139,ASSAULT,Yes,41.7786807,-87.66419748,01/23/2025 9:39:00 PM
JJ125148,WEAPONS VIOLATION,Yes,41.69254613,-87.62635333,01/23/2025 9:43:00 PM
JJ125152,NARCOTICS,Yes,41.88865682,-87.74911434,01/23/2025 9:43:00 PM
JJ125598,DECEPTIVE PRACTICE,No,41.91921543,-87.68109563,01/23/2025 9:54:00 PM
JJ125146,OTHER OFFENSE,No,41.7472294,-87.7230574,01/23/2025 9:58:00 PM
JJ125150,CRIMINAL DAMAGE,No,41.73062855,-87.58678346,01/23/2025 10:00:00 PM
JJ125206,OTHER OFFENSE,No,41.79258059,-87.77011997,01/23/2025 10:00:00 PM
JJ125246,MOTOR VEHICLE THEFT,No,41.88498704,-87.65884779,01/23/2025 10:00:00 PM
JJ125299,MOTOR VEHICLE THEFT,No,41.82149879,-87.61848699,01/23/2025 10:00:00 PM
JJ125339,CRIMINAL DAMAGE,No,41.80219696,-87.60950681,01/23/2025 10:00:00 PM
JJ125347,CRIMINAL DAMAGE,No,41.88956143,-87.62019665,01/23/2025 10:00:00 PM
JJ125398,MOTOR VEHICLE THEFT,No,41.76871072,-87.71821669,01/23/2025 10:00:00 PM
JJ125154,BATTERY,Yes,41.74847744,-87.60515974,01/23/2025 10:13:00 PM
JJ125156,BATTERY,No,41.89153892,-87.75302894,01/23/2025 10:13:00 PM
JJ125182,BATTERY,Yes,41.76937926,-87.57149533,01/23/2025 10:14:00 PM
JJ125151,THEFT,No,41.75470643,-87.56750552,01/23/2025 10:15:00 PM
JJ125160,MOTOR VEHICLE THEFT,No,41.87541927,-87.71364756,01/23/2025 10:20:00 PM
JJ125171,THEFT,No,41.93141751,-87.75507844,01/23/2025 10:20:00 PM
JJ125161,CRIMINAL DAMAGE,No,41.75633797,-87.57975661,01/23/2025 10:25:00 PM
JJ127101,THEFT,No,41.930906,-87.64401704,01/23/2025 10:26:00 PM
JJ125163,NARCOTICS,Yes,41.89161667,-87.75921683,01/23/2025 10:30:00 PM
JJ125195,BATTERY,No,41.76265874,-87.5612568,01/23/2025 10:30:00 PM
JJ125657,ROBBERY,No,41.76606057,-87.57718324,01/23/2025 10:30:00 PM
JJ125867,OTHER OFFENSE,No,41.78425128,-87.71405689,01/23/2025 10:30:00 PM
JJ130152,BATTERY,No,41.7948477,-87.66946783,01/23/2025 10:30:00 PM
JJ125166,BATTERY,No,41.89388405,-87.76209443,01/23/2025 10:34:00 PM
JJ125159,BATTERY,No,41.77862644,-87.66054641,01/23/2025 10:40:00 PM
JJ125168,BATTERY,No,41.98597918,-87.70167442,01/23/2025 10:42:00 PM
JJ125175,BATTERY,No,41.90728693,-87.71545549,01/23/2025 10:45:00 PM
JJ125193,BATTERY,No,41.85761569,-87.68017653,01/23/2025 10:49:00 PM
JJ125185,BATTERY,Yes,41.88550559,-87.72672301,01/23/2025 10:50:00 PM
JJ125172,ASSAULT,No,41.81121646,-87.61547973,01/23/2025 11:00:00 PM
JJ125187,CRIMINAL DAMAGE,No,41.74069045,-87.60493994,01/23/2025 11:00:00 PM
JJ125194,BATTERY,No,41.8303166,-87.68177505,01/23/2025 11:00:00 PM
JJ125677,OTHER OFFENSE,No,41.79776493,-87.71470796,01/23/2025 11:00:00 PM
JJ126309,OTHER OFFENSE,No,41.74956865,-87.71352182,01/23/2025 11:00:00 PM
JJ127849,THEFT,No,41.88468277,-87.66689711,01/23/2025 11:00:00 PM
JJ128908,BATTERY,No,41.75033195,-87.66511863,01/23/2025 11:00:00 PM
JJ137654,DECEPTIVE PRACTICE,No,41.74468567,-87.64629472,01/23/2025 11:08:00 PM
JJ125191,CRIMINAL DAMAGE,No,41.88537487,-87.6646314,01/23/2025 11:20:00 PM
JJ125814,OTHER OFFENSE,No,41.92495672,-87.76479382,01/23/2025 11:24:00 PM
JJ125184,BATTERY,No,41.79467841,-87.62326276,01/23/2025 11:27:00 PM
JJ125188,DECEPTIVE PRACTICE,Yes,41.72578593,-87.65792557,01/23/2025 11:30:00 PM
JJ125197,BATTERY,Yes,41.86181335,-87.71163139,01/23/2025 11:30:00 PM
JJ125198,MOTOR VEHICLE THEFT,No,41.86934982,-87.74565173,01/23/2025 11:30:00 PM
JJ125362,WEAPONS VIOLATION,Yes,41.78022114,-87.61657347,01/23/2025 11:43:00 PM
JJ125196,BATTERY,No,41.78022114,-87.61657347,01/23/2025 11:43:00 PM
JJ125210,DECEPTIVE PRACTICE,No,41.78898704,-87.74147999,01/23/2025 11:58:00 PM
JJ125698,NARCOTICS,Yes,41.76047851,-87.6558942,01/24/2025 12:00:00 AM
JJ125190,HOMICIDE,No,41.86570899,-87.70686505,01/24/2025 12:00:00 AM
JJ125202,BATTERY,No,41.80775996,-87.66858994,01/24/2025 12:00:00 AM
JJ125379,THEFT,No,41.78876884,-87.6502318,01/24/2025 12:00:00 AM
JJ125673,THEFT,No,41.76216569,-87.67467608,01/24/2025 12:00:00 AM
JJ125887,THEFT,No,41.87567907,-87.62653437,01/24/2025 12:00:00 AM
JJ126015,DECEPTIVE PRACTICE,No,41.80792224,-87.71944463,01/24/2025 12:00:00 AM
JJ126100,OTHER OFFENSE,No,41.78118445,-87.76307379,01/24/2025 12:00:00 AM
JJ127023,DECEPTIVE PRACTICE,No,41.72609223,-87.65914591,01/24/2025 12:00:00 AM
JJ129401,MOTOR VEHICLE THEFT,No,41.69782357,-87.62325266,01/24/2025 12:00:00 AM
JJ129627,DECEPTIVE PRACTICE,No,41.98163571,-87.67062789,01/24/2025 12:00:00 AM
JJ129846,THEFT,No,41.72427401,-87.65423424,01/24/2025 12:00:00 AM
JJ131622,ASSAULT,No,41.87293039,-87.67759732,01/24/2025 12:00:00 AM
JJ132150,DECEPTIVE PRACTICE,No,41.85984051,-87.7359888,01/24/2025 12:00:00 AM
JJ132563,OTHER OFFENSE,No,41.87842729,-87.75856378,01/24/2025 12:00:00 AM
JJ127657,THEFT,Yes,41.97486195,-87.89037215,01/24/2025 12:01:00 AM
JJ128278,NARCOTICS,Yes,41.8629061,-87.65685888,01/24/2025 12:01:00 AM
JJ126799,THEFT,No,41.87268017,-87.71409259,01/24/2025 12:01:00 AM
JJ130038,MOTOR VEHICLE THEFT,No,41.72129958,-87.6189979,01/24/2025 12:01:00 AM
JJ125578,THEFT,No,41.95260741,-87.73244341,01/24/2025 12:04:00 AM
JJ125207,ROBBERY,No,41.7789646,-87.70374308,01/24/2025 12:10:00 AM
JJ125655,BURGLARY,No,41.91398736,-87.68783927,01/24/2025 12:10:00 AM
JJ125211,BATTERY,No,41.96400442,-87.65237464,01/24/2025 12:15:00 AM
JJ125234,BURGLARY,No,42.01437596,-87.67671672,01/24/2025 12:30:00 AM
JJ125632,CRIMINAL DAMAGE,No,41.88405702,-87.77382325,01/24/2025 12:30:00 AM
JJ125208,BATTERY,No,41.94624188,-87.65574333,01/24/2025 12:39:00 AM
JJ128561,THEFT,No,41.79430813,-87.5903172,01/24/2025 12:40:00 AM
JJ125212,BATTERY,Yes,41.6687607,-87.63755352,01/24/2025 12:42:00 AM
JJ125214,BATTERY,No,41.87002813,-87.70882386,01/24/2025 12:48:00 AM
JJ126097,CRIMINAL SEXUAL ASSAULT,No,41.89426493,-87.6166514,01/24/2025 12:48:00 AM
JJ125215,OTHER OFFENSE,Yes,41.79315867,-87.7283683,01/24/2025 12:51:00 AM
JJ125221,MOTOR VEHICLE THEFT,No,41.79287856,-87.70231611,01/24/2025 12:58:00 AM
JJ126972,BATTERY,Yes,41.83837359,-87.62118727,01/24/2025 1:00:00 AM
JJ126720,THEFT,No,41.8012233,-87.60395405,01/24/2025 1:00:00 AM
JJ128847,DECEPTIVE PRACTICE,No,41.88441769,-87.64567376,01/24/2025 1:00:00 AM
JJ125220,BATTERY,Yes,41.87515512,-87.66790671,01/24/2025 1:05:00 AM
JJ125222,BATTERY,Yes,41.84538248,-87.61766332,01/24/2025 1:08:00 AM
JJ125217,THEFT,Yes,41.88010804,-87.64730998,01/24/2025 1:15:00 AM
JJ125228,ASSAULT,No,41.89593155,-87.64003709,01/24/2025 1:25:00 AM
JJ125230,OTHER OFFENSE,No,41.91598107,-87.72529919,01/24/2025 1:27:00 AM
JJ125233,BATTERY,Yes,41.802215,-87.60845033,01/24/2025 1:29:00 AM
JJ125239,BATTERY,No,41.86409643,-87.71414605,01/24/2025 1:30:00 AM
JJ125227,CRIMINAL DAMAGE,No,41.90742792,-87.72957935,01/24/2025 1:40:00 AM
JJ125231,BATTERY,Yes,41.79608716,-87.72324322,01/24/2025 1:45:00 AM
JJ125245,BATTERY,No,41.81214472,-87.61823152,01/24/2025 2:00:00 AM
JJ125293,CRIMINAL SEXUAL ASSAULT,No,41.75929907,-87.612694,01/24/2025 2:00:00 AM
JJ125312,CRIMINAL DAMAGE,No,41.82125523,-87.6199205,01/24/2025 2:00:00 AM
JJ125649,CRIMINAL DAMAGE,No,41.75156552,-87.65134102,01/24/2025 2:00:00 AM
JJ127799,THEFT,No,41.85770734,-87.67221361,01/24/2025 2:00:00 AM
JJ125235,BATTERY,No,41.87926853,-87.69494169,01/24/2025 2:08:00 AM
JJ129489,THEFT,No,41.72678449,-87.59368573,01/24/2025 2:14:00 AM
JJ125322,BURGLARY,No,41.90937981,-87.66765425,01/24/2025 2:15:00 AM
JJ125241,THEFT,Yes,41.94031827,-87.64440819,01/24/2025 2:19:00 AM
JJ125387,ROBBERY,No,41.88975195,-87.63107289,01/24/2025 2:30:00 AM
JJ125252,WEAPONS VIOLATION,Yes,41.87921633,-87.61721983,01/24/2025 2:34:00 AM
JJ125250,NARCOTICS,Yes,41.86386686,-87.70925093,01/24/2025 2:36:00 AM
JJ125249,DECEPTIVE PRACTICE,No,41.88322136,-87.6258233,01/24/2025 2:36:00 AM
JJ125732,THEFT,No,42.00718608,-87.6888002,01/24/2025 2:52:00 AM
JJ125352,DECEPTIVE PRACTICE,No,41.9181343,-87.76087514,01/24/2025 3:00:00 AM
JJ140699,DECEPTIVE PRACTICE,No,41.88789622,-87.63728144,01/24/2025 3:02:00 AM
JJ125269,CRIMINAL DAMAGE,No,41.91054638,-87.67340638,01/24/2025 3:16:00 AM
JJ125253,OTHER OFFENSE,No,41.7979219,-87.73554462,01/24/2025 3:18:00 AM
JJ125257,CRIMINAL DAMAGE,No,41.90089029,-87.77046954,01/24/2025 3:20:00 AM
JJ125264,ASSAULT,No,41.69181829,-87.67811462,01/24/2025 3:25:00 AM
JJ125261,BATTERY,Yes,41.83748901,-87.64626446,01/24/2025 3:30:00 AM
JJ125265,CRIMINAL DAMAGE,No,41.75670394,-87.60848624,01/24/2025 3:36:00 AM
JJ125270,BATTERY,No,41.76916261,-87.62692037,01/24/2025 3:37:00 AM
JJ125272,INTERFERENCE WITH PUBLIC OFFICER,Yes,41.88572934,-87.62578094,01/24/2025 3:50:00 AM
JJ125263,BATTERY,No,41.8079112,-87.72046077,01/24/2025 3:50:00 AM
JJ125276,OTHER OFFENSE,Yes,41.73596177,-87.6514072,01/24/2025 4:00:00 AM
JJ125298,BATTERY,No,41.73599838,-87.64879448,01/24/2025 4:00:00 AM
JJ125846,THEFT,No,41.78318971,-87.59950196,01/24/2025 4:00:00 AM
JJ126218,CRIMINAL DAMAGE,No,41.79172244,-87.65359612,01/24/2025 4:00:00 AM
JJ129948,THEFT,No,41.97530386,-87.65356349,01/24/2025 4:00:00 AM
JJ125258,HOMICIDE,No,41.90957304,-87.75011764,01/24/2025 4:14:00 AM
JJ125919,BURGLARY,No,41.89149727,-87.66227942,01/24/2025 4:15:00 AM
JJ126723,CRIMINAL DAMAGE,No,41.89149727,-87.66227942,01/24/2025 4:15:00 AM
JJ125274,WEAPONS VIOLATION,Yes,41.69162259,-87.64235987,01/24/2025 4:34:00 AM
JJ125338,BATTERY,No,41.76230208,-87.6880716,01/24/2025 4:40:00 AM
JJ125277,BATTERY,No,41.74578702,-87.60586806,01/24/2025 4:45:00 AM
JJ125414,BURGLARY,No,41.83241064,-87.6181491,01/24/2025 4:53:00 AM
JJ125294,THEFT,No,42.01225315,-87.69148305,01/24/2025 5:00:00 AM
JJ125793,BATTERY,No,41.76230208,-87.6880716,01/24/2025 5:00:00 AM
JJ125376,SEX OFFENSE,No,41.95453556,-87.6512218,01/24/2025 5:05:00 AM
JJ125280,CRIMINAL TRESPASS,Yes,41.8591014,-87.70395979,01/24/2025 5:08:00 AM
JJ125288,CRIMINAL DAMAGE,No,41.94691006,-87.78386435,01/24/2025 5:19:00 AM
JJ126018,MOTOR VEHICLE THEFT,No,41.78342462,-87.7093753,01/24/2025 5:30:00 AM
JJ126949,THEFT,No,41.89135235,-87.61518182,01/24/2025 5:30:00 AM
JJ125291,CRIMINAL TRESPASS,No,41.87277121,-87.67759528,01/24/2025 5:37:00 AM
JJ125300,BATTERY,No,41.90124725,-87.73364516,01/24/2025 6:00:00 AM
JJ130441,DECEPTIVE PRACTICE,No,41.79897929,-87.58403958,01/24/2025 6:00:00 AM
JJ125985,THEFT,No,41.88990668,-87.62410051,01/24/2025 6:03:00 AM
JJ125310,THEFT,No,41.88990668,-87.62410051,01/24/2025 6:05:00 AM
JJ125411,BATTERY,No,41.88574103,-87.63171175,01/24/2025 6:30:00 AM
JJ125316,ASSAULT,No,41.96938944,-87.70048881,01/24/2025 6:44:00 AM
JJ125309,BURGLARY,Yes,41.88110113,-87.69287072,01/24/2025 6:50:00 AM
JJ125320,CRIMINAL SEXUAL ASSAULT,No,41.77985874,-87.63798173,01/24/2025 6:50:00 AM
JJ125997,THEFT,No,41.77971336,-87.71375958,01/24/2025 7:00:00 AM
JJ125574,THEFT,No,41.9417486,-87.66871808,01/24/2025 7:02:00 AM
JJ125330,NARCOTICS,Yes,41.87632691,-87.74267601,01/24/2025 7:22:00 AM
JJ125363,BATTERY,Yes,42.01417293,-87.67242081,01/24/2025 7:30:00 AM
JJ126065,THEFT,No,41.82039633,-87.69157194,01/24/2025 7:30:00 AM
JJ125341,OTHER OFFENSE,Yes,41.89543469,-87.71905906,01/24/2025 7:38:00 AM
JJ125417,BATTERY,No,41.91049948,-87.67671331,01/24/2025 7:44:00 AM
JJ125381,BATTERY,No,41.79616907,-87.70936905,01/24/2025 7:45:00 AM
JJ125386,BATTERY,No,41.95159253,-87.6617193,01/24/2025 7:45:00 AM
JJ125449,MOTOR VEHICLE THEFT,No,41.92101387,-87.71093579,01/24/2025 7:45:00 AM
JJ125682,BURGLARY,No,41.96767619,-87.6725707,01/24/2025 7:45:00 AM
JJ125356,ASSAULT,No,41.80677444,-87.66569515,01/24/2025 7:50:00 AM
JJ125367,BATTERY,No,41.88311317,-87.7469064,01/24/2025 7:50:00 AM
JJ125374,BATTERY,No,41.78701315,-87.64574031,01/24/2025 7:53:00 AM
JJ125373,THEFT,No,41.77901282,-87.66420869,01/24/2025 7:55:00 AM
JJ125388,THEFT,No,41.91049948,-87.67671331,01/24/2025 8:00:00 AM
JJ125661,OTHER OFFENSE,No,42.02225698,-87.66951434,01/24/2025 8:00:00 AM
JJ125870,THEFT,No,41.88815117,-87.63995963,01/24/2025 8:00:00 AM
JJ126474,THEFT,No,42.01037947,-87.66372477,01/24/2025 8:00:00 AM
JJ127239,OTHER OFFENSE,No,41.82965153,-87.6144519,01/24/2025 8:00:00 AM
JJ134448,DECEPTIVE PRACTICE,No,41.93649348,-87.74679618,01/24/2025 8:00:00 AM
JJ125437,CRIMINAL DAMAGE,No,41.68801632,-87.65197601,01/24/2025 8:09:00 AM
JJ125984,THEFT,No,41.88990668,-87.62410051,01/24/2025 8:10:00 AM
JJ125393,THEFT,No,41.9396806,-87.66986426,01/24/2025 8:12:00 AM
JJ125999,CRIMINAL DAMAGE,Yes,41.68807944,-87.65197534,01/24/2025 8:14:00 AM
JJ125423,MOTOR VEHICLE THEFT,No,41.70453886,-87.64397207,01/24/2025 8:15:00 AM
JJ125443,OTHER OFFENSE,Yes,41.88434765,-87.75330701,01/24/2025 8:16:00 AM
JJ126141,THEFT,No,41.75117756,-87.68287649,01/24/2025 8:27:00 AM
JJ126281,MOTOR VEHICLE THEFT,No,41.9527661,-87.70920794,01/24/2025 8:30:00 AM
JJ126348,CRIMINAL SEXUAL ASSAULT,No,41.89500328,-87.62152816,01/24/2025 8:30:00 AM
JJ125420,MOTOR VEHICLE THEFT,Yes,41.7293483,-87.54427258,01/24/2025 8:40:00 AM
JJ125487,ASSAULT,Yes,41.82405822,-87.60652365,01/24/2025 8:40:00 AM
JJ125583,OTHER OFFENSE,No,41.88078428,-87.77181009,01/24/2025 8:44:00 AM
JJ125478,THEFT,No,41.72168926,-87.62653947,01/24/2025 8:50:00 AM
JJ125444,NARCOTICS,Yes,41.87107378,-87.69486536,01/24/2025 8:54:00 AM
JJ125453,THEFT,No,41.80215809,-87.61205259,01/24/2025 8:57:00 AM
JJ125602,THEFT,Yes,41.65777485,-87.60474059,01/24/2025 9:00:00 AM
JJ125467,ASSAULT,No,41.78141854,-87.60840596,01/24/2025 9:00:00 AM
JJ126050,CRIMINAL DAMAGE,No,41.88453611,-87.64666035,01/24/2025 9:00:00 AM
JJ126298,OTHER OFFENSE,No,41.77802143,-87.76330713,01/24/2025 9:00:00 AM
JJ133600,MOTOR VEHICLE THEFT,No,41.75037183,-87.63671691,01/24/2025 9:00:00 AM
JJ133605,DECEPTIVE PRACTICE,No,41.90326186,-87.67269896,01/24/2025 9:00:00 AM
JJ125489,CRIMINAL TRESPASS,No,41.92530413,-87.65771408,01/24/2025 9:04:00 AM
JJ125513,THEFT,No,41.7511646,-87.61219863,01/24/2025 9:04:00 AM
JJ125493,NARCOTICS,Yes,41.85611314,-87.72488284,01/24/2025 9:06:00 AM
JJ125510,ROBBERY,No,41.73649154,-87.61538551,01/24/2025 9:07:00 AM
JJ125475,CRIMINAL TRESPASS,Yes,41.77398418,-87.60578782,01/24/2025 9:08:00 AM
JJ125457,CRIMINAL DAMAGE,Yes,41.79479466,-87.61679251,01/24/2025 9:10:00 AM
JJ125503,NARCOTICS,Yes,41.92397622,-87.76629442,01/24/2025 9:10:00 AM
JJ125488,BATTERY,No,41.77480306,-87.61467978,01/24/2025 9:10:00 AM
JJ125429,ASSAULT,No,41.8752549,-87.62761856,01/24/2025 9:11:00 AM
JJ125473,MOTOR VEHICLE THEFT,No,41.94578868,-87.77497103,01/24/2025 9:15:00 AM
JJ125543,OTHER OFFENSE,No,41.94573449,-87.78021696,01/24/2025 9:15:00 AM
JJ125553,BATTERY,No,41.95254818,-87.64790129,01/24/2025 9:15:00 AM
JJ125838,ASSAULT,No,42.02077113,-87.67072217,01/24/2025 9:15:00 AM
JJ125516,ASSAULT,No,41.69412015,-87.62793982,01/24/2025 9:19:00 AM
JJ125482,BATTERY,No,41.87538147,-87.7646863,01/24/2025 9:20:00 AM
JJ125520,ASSAULT,No,41.85588212,-87.73365803,01/24/2025 9:23:00 AM
JJ125491,THEFT,No,41.80289651,-87.60642543,01/24/2025 9:28:00 AM
JJ125501,ROBBERY,No,41.7645064,-87.64560679,01/24/2025 9:28:00 AM
JJ125571,BATTERY,No,41.89152047,-87.64762493,01/24/2025 9:28:00 AM
JJ125494,DECEPTIVE PRACTICE,No,41.92729328,-87.70450266,01/24/2025 9:30:00 AM
JJ125559,BATTERY,No,41.74795892,-87.65124361,01/24/2025 9:30:00 AM
JJ126017,MOTOR VEHICLE THEFT,No,41.7581727,-87.62663774,01/24/2025 9:30:00 AM
JJ126029,DECEPTIVE PRACTICE,No,41.77923343,-87.76421664,01/24/2025 9:30:00 AM
JJ127002,CRIMINAL DAMAGE,No,41.67941338,-87.64195969,01/24/2025 9:30:00 AM
JJ141749,THEFT,No,41.88651112,-87.61819604,01/24/2025 9:30:00 AM
JJ125504,NARCOTICS,Yes,41.89429798,-87.71383974,01/24/2025 9:34:00 AM
JJ125522,OTHER OFFENSE,No,41.76949036,-87.68337336,01/24/2025 9:35:00 AM
JJ141750,DECEPTIVE PRACTICE,No,41.88651112,-87.61819604,01/24/2025 9:35:00 AM
JJ125515,ASSAULT,No,41.88220761,-87.7671486,01/24/2025 9:37:00 AM
JJ125525,CRIMINAL TRESPASS,Yes,41.88036208,-87.75584744,01/24/2025 9:42:00 AM
JJ135689,BATTERY,No,41.76015578,-87.55675291,01/24/2025 9:45:00 AM
JJ125535,ASSAULT,No,41.76014467,-87.68556419,01/24/2025 9:47:00 AM
JJ125518,ASSAULT,Yes,41.72220786,-87.66269941,01/24/2025 9:50:00 AM
JJ125653,BURGLARY,No,41.87628108,-87.64248568,01/24/2025 10:00:00 AM
JJ125701,BATTERY,No,41.75230991,-87.65423566,01/24/2025 10:00:00 AM
JJ125849,THEFT,No,41.70412902,-87.64886529,01/24/2025 10:00:00 AM
JJ126637,THEFT,No,42.0047909,-87.67057528,01/24/2025 10:00:00 AM
JJ126816,THEFT,No,41.95249835,-87.74583701,01/24/2025 10:00:00 AM
JJ127017,BURGLARY,No,41.69034923,-87.61330298,01/24/2025 10:00:00 AM
JJ132275,THEFT,No,41.78584779,-87.60753105,01/24/2025 10:00:00 AM
JJ125807,CRIMINAL DAMAGE,No,41.74677544,-87.61642159,01/24/2025 10:12:00 AM
JJ133662,NARCOTICS,Yes,41.73506684,-87.65089641,01/24/2025 10:18:00 AM
JJ125561,THEFT,No,41.97681473,-87.65988032,01/24/2025 10:20:00 AM
JJ129779,THEFT,No,41.64458971,-87.61587983,01/24/2025 10:24:00 AM
JJ125549,OTHER OFFENSE,No,41.91437283,-87.72891503,01/24/2025 10:30:00 AM
JJ125582,WEAPONS VIOLATION,No,41.81898227,-87.6413373,01/24/2025 10:30:00 AM
JJ125753,CRIMINAL DAMAGE,No,42.02206269,-87.67484904,01/24/2025 10:30:00 AM
JJ125871,THEFT,No,41.82286093,-87.69063379,01/24/2025 10:30:00 AM
JJ125739,DECEPTIVE PRACTICE,No,41.78480989,-87.62059234,01/24/2025 10:32:00 AM
JJ125587,OTHER OFFENSE,No,41.72712193,-87.62949487,01/24/2025 10:43:00 AM
JJ125608,INTERFERENCE WITH PUBLIC OFFICER,No,41.91291221,-87.66775348,01/24/2025 10:45:00 AM
JJ125604,BATTERY,No,41.86000555,-87.71889534,01/24/2025 10:50:00 AM
JJ125605,ASSAULT,No,41.77804747,-87.58638773,01/24/2025 10:50:00 AM
JJ126163,THEFT,No,41.80318162,-87.58543202,01/24/2025 10:54:00 AM
JJ125630,DECEPTIVE PRACTICE,No,41.81791768,-87.6409122,01/24/2025 10:55:00 AM
JJ125651,BATTERY,No,41.77152059,-87.58329246,01/24/2025 11:00:00 AM
JJ125731,DECEPTIVE PRACTICE,No,41.89194695,-87.62966422,01/24/2025 11:00:00 AM
JJ125765,THEFT,No,41.93654181,-87.64251195,01/24/2025 11:00:00 AM
JJ126035,BATTERY,No,41.94322141,-87.76020234,01/24/2025 11:00:00 AM
JJ126094,DECEPTIVE PRACTICE,No,41.87666396,-87.64776174,01/24/2025 11:00:00 AM
JJ129517,BURGLARY,No,41.71087911,-87.68758262,01/24/2025 11:00:00 AM
JJ130255,MOTOR VEHICLE THEFT,No,41.77313643,-87.69690069,01/24/2025 11:00:00 AM
JJ125597,BATTERY,No,41.87966198,-87.73382866,01/24/2025 11:03:00 AM
JJ133478,OFFENSE INVOLVING CHILDREN,No,41.87610831,-87.68486083,01/24/2025 11:06:00 AM
JJ125639,THEFT,No,41.87749752,-87.76031629,01/24/2025 11:08:00 AM
JJ129225,THEFT,No,41.89116266,-87.68670654,01/24/2025 11:11:00 AM
JJ125613,ASSAULT,No,41.87874365,-87.73612491,01/24/2025 11:15:00 AM
JJ125775,THEFT,No,41.90676369,-87.65067992,01/24/2025 11:16:00 AM
JJ125631,BATTERY,Yes,41.86619688,-87.75433753,01/24/2025 11:20:00 AM
JJ127600,DECEPTIVE PRACTICE,No,41.92982251,-87.65376362,01/24/2025 11:29:00 AM
JJ125635,ASSAULT,No,41.65727813,-87.61608667,01/24/2025 11:30:00 AM
JJ125638,THEFT,No,41.75752383,-87.58610899,01/24/2025 11:30:00 AM
JJ125645,MOTOR VEHICLE THEFT,No,41.9325514,-87.71311323,01/24/2025 11:30:00 AM
JJ125700,OTHER OFFENSE,No,41.87358484,-87.714429,01/24/2025 11:30:00 AM
JJ126075,THEFT,No,41.84622946,-87.69525924,01/24/2025 11:30:00 AM
JJ127811,DECEPTIVE PRACTICE,No,41.88320956,-87.6301567,01/24/2025 11:30:00 AM
JJ138878,THEFT,No,41.80319534,-87.58543186,01/24/2025 11:30:00 AM
JJ125720,THEFT,No,41.72193855,-87.57899016,01/24/2025 11:37:00 AM
JJ131750,OTHER OFFENSE,No,41.97281573,-87.79904279,01/24/2025 11:37:00 AM
JJ125640,ROBBERY,No,41.86404527,-87.70925654,01/24/2025 11:39:00 AM
JJ125681,DECEPTIVE PRACTICE,No,41.83838894,-87.62012289,01/24/2025 11:40:00 AM
JJ125680,CRIMINAL DAMAGE,No,41.76471549,-87.6334241,01/24/2025 11:50:00 AM
JJ125696,ASSAULT,No,42.00525987,-87.81024344,01/24/2025 11:53:00 AM
JJ125669,ASSAULT,No,41.84175928,-87.72204255,01/24/2025 11:55:00 AM
JJ125641,OTHER OFFENSE,No,41.8778491,-87.73614058,01/24/2025 11:56:00 AM
JJ125674,CRIMINAL DAMAGE,No,41.89008534,-87.71736947,01/24/2025 11:59:00 AM
JJ125704,MOTOR VEHICLE THEFT,No,41.75514496,-87.58406955,01/24/2025 12:00:00 PM
JJ125716,CRIMINAL DAMAGE,No,41.79295158,-87.67426564,01/24/2025 12:00:00 PM
JJ125737,THEFT,No,41.77834098,-87.70312224,01/24/2025 12:00:00 PM
JJ125783,ASSAULT,No,41.88751107,-87.70718827,01/24/2025 12:00:00 PM
JJ125827,THEFT,No,41.88904379,-87.64053759,01/24/2025 12:00:00 PM
JJ125856,BATTERY,No,41.91709726,-87.73193892,01/24/2025 12:00:00 PM
JJ126054,BATTERY,No,41.89677291,-87.62146443,01/24/2025 12:00:00 PM
JJ126099,OTHER OFFENSE,No,41.96886419,-87.71949036,01/24/2025 12:00:00 PM
JJ126164,THEFT,No,41.87082741,-87.71657042,01/24/2025 12:00:00 PM
JJ126578,DECEPTIVE PRACTICE,No,41.71117266,-87.56697135,01/24/2025 12:00:00 PM
JJ128377,CRIMINAL DAMAGE,No,41.80883736,-87.72484256,01/24/2025 12:00:00 PM
JJ128462,OTHER OFFENSE,No,41.77739642,-87.75248628,01/24/2025 12:00:00 PM
JJ128993,THEFT,No,41.9478977,-87.65313791,01/24/2025 12:00:00 PM
JJ125688,THEFT,Yes,41.92974382,-87.68427378,01/24/2025 12:01:00 PM
JJ125727,BATTERY,No,41.77523005,-87.64588818,01/24/2025 12:02:00 PM
JJ125784,PUBLIC PEACE VIOLATION,No,41.91729023,-87.7160718,01/24/2025 12:02:00 PM
JJ125712,THEFT,No,41.72487856,-87.61906082,01/24/2025 12:05:00 PM
JJ125718,ROBBERY,No,41.91777074,-87.75841296,01/24/2025 12:15:00 PM
JJ128125,BATTERY,No,41.81970444,-87.61987535,01/24/2025 12:15:00 PM
JJ125697,BATTERY,No,41.81970444,-87.61987535,01/24/2025 12:20:00 PM
JJ126899,THEFT,No,41.91719104,-87.72473657,01/24/2025 12:20:00 PM
JJ125728,THEFT,Yes,41.94523828,-87.71267048,01/24/2025 12:30:00 PM
JJ125713,BATTERY,No,41.88875712,-87.6339888,01/24/2025 12:30:00 PM
JJ125738,BATTERY,No,41.96232521,-87.66928009,01/24/2025 12:30:00 PM
JJ126090,BATTERY,No,41.91451093,-87.7264815,01/24/2025 12:30:00 PM
